Month,Day,Hour,Season,PV Regime,Wind Regime,Electric Load,Heat Load,Cold Load,PV,Wind,Set
3,75,18,spring,normal,normal,15045.957031363932,7089.851951436684,16452.316751093887,729.490541328694,5402.265463617708,train
3,75,19,spring,normal,normal,15427.58071082553,7146.986509733324,14899.564975274858,0.0,4997.7290877304695,train
3,75,20,spring,normal,normal,15574.1279727392,7093.606824508917,13626.026451875527,0.0,5211.9989605251785,train
3,75,21,spring,normal,normal,14857.554668241914,7249.138335561415,12541.473833824646,0.0,4988.920997810476,train
3,75,22,spring,normal,normal,14791.155103745086,7158.133601458053,11364.609656924802,0.0,5218.653419370512,train
3,75,23,spring,normal,normal,14331.012289648577,7017.206306547568,10469.9722054554,0.0,5033.1054363561425,train
3,76,0,spring,cloudy,windy,14452.748121411638,7109.1276803055725,9476.240743106886,0.0,6274.259143226703,train
3,76,1,spring,cloudy,windy,13921.326544927251,7201.70139352905,9044.272496719926,0.0,6314.257552478391,train
3,76,2,spring,cloudy,windy,13504.533412860857,7334.5786015960575,8685.973261621073,0.0,6037.978448379852,train
3,76,3,spring,cloudy,windy,13199.227006136274,7589.454896835037,8382.077262420184,0.0,5892.289148956311,train
3,76,4,spring,cloudy,windy,13114.484522301245,7882.939819632284,8481.106672203376,0.0,6124.184912158865,train
3,76,5,spring,cloudy,windy,13679.45008429104,8303.764356316877,8944.784978271928,0.0,5876.885484429322,train
3,76,6,spring,cloudy,windy,14697.097999353738,8799.792261743583,9888.223597956092,152.7715600959682,6300.6444591580375,train
3,76,7,spring,cloudy,windy,14917.521251036173,8686.185309392838,10602.70908659597,689.7400201188066,6312.5171615057125,train
3,76,8,spring,cloudy,windy,15168.96219637114,8242.011943290488,11586.796154246635,2575.177837335827,5994.966976347724,train
3,76,9,spring,cloudy,windy,15282.358544475937,7539.995444880504,13305.907166994362,5445.172960754598,5273.372734955565,train
3,76,10,spring,cloudy,windy,15199.036666957467,7082.1804604409745,14534.659814273535,7553.683610606462,5698.335112662374,train
3,76,11,spring,cloudy,windy,14900.422113636241,6786.235325475566,15189.328083226363,8744.368158144081,6392.120947219367,train
3,76,12,spring,cloudy,windy,14940.971078604167,6803.326678861787,15852.494255937774,9621.962452494392,6998.000138476375,train
3,76,13,spring,cloudy,windy,14549.79947478624,6912.568870047599,16731.612429319473,8971.136693545874,7039.154090015812,train
3,76,14,spring,cloudy,windy,14503.056079094036,6858.0720681757575,17591.030101269796,7212.686568705804,7402.438946431954,train
3,76,15,spring,cloudy,windy,14470.923142061672,6756.7214622281135,17736.1373527492,5832.91700643035,7433.8626602703425,train
3,76,16,spring,cloudy,windy,14309.085725682438,6769.452203664157,17989.666583069233,4082.0685476621807,7004.332481354439,train
3,76,17,spring,cloudy,windy,15039.690649321445,6805.511650185002,17096.38812739001,1875.9950504912897,6600.791296493995,train
3,76,18,spring,cloudy,windy,14950.077329764727,6854.131244865659,16195.2637295336,546.4847807786159,6504.4765955144385,train
3,76,19,spring,cloudy,windy,15464.150408483174,6975.678572910686,14708.201941940633,0.0,6169.997988715647,train
3,76,20,spring,cloudy,windy,15201.414917164873,7169.53158395723,13552.188082486753,0.0,6348.257203539339,train
3,76,21,spring,cloudy,windy,14608.876649534874,7232.544886808831,12848.06877824426,0.0,6393.906971191269,train
3,76,22,spring,cloudy,windy,14316.434505676174,7126.681640596988,11874.645464655334,0.0,6465.921543759385,train
3,76,23,spring,cloudy,windy,14303.060235645604,6970.305563746429,10901.909666909183,0.0,6395.347607580871,train
3,77,0,spring,normal,weak,14338.559533486472,7397.47203499954,10054.70061180514,0.0,6702.298860053909,train
3,77,1,spring,normal,weak,14288.224769606633,7507.693294685075,9518.774791034704,0.0,6408.182614270034,train
3,77,2,spring,normal,weak,13772.250371366747,7817.922122679329,8799.392906154815,0.0,6661.279787570314,train
3,77,3,spring,normal,weak,13457.023112282854,8057.173407237815,8713.039394450634,0.0,6443.238457762307,train
3,77,4,spring,normal,weak,13450.555804916976,8310.88760591219,8862.012853313421,0.0,6498.097340338814,train
3,77,5,spring,normal,weak,13993.463673643802,8811.161738992938,9133.147914383484,0.0,6490.30307688163,train
3,77,6,spring,normal,weak,14860.663151843177,9345.844805932822,10268.527864105508,199.19844345204913,6565.787273873189,train
3,77,7,spring,normal,weak,14623.9518519496,9299.521966361766,10941.167444613842,924.8942633618699,6323.731144554285,train
3,77,8,spring,normal,weak,14863.024480838858,8742.541727410438,12318.450694217676,3347.0065732351095,5678.122831736441,train
3,77,9,spring,normal,weak,15366.393332772243,7902.903343030935,13941.12280901813,6832.854667506253,5376.973679239232,train
3,77,10,spring,normal,weak,15286.586626765951,7339.131241215004,14993.402975190907,9497.30727721092,6028.432319828585,train
3,77,11,spring,normal,weak,15187.005574507639,7034.123419600805,15976.083105630196,11267.978117822113,6682.615799287662,train
3,77,12,spring,normal,weak,15466.109676312237,6984.092465068693,16962.282979414987,12524.435759736964,7109.292474482615,train
3,77,13,spring,normal,weak,15331.964586598791,6959.121967109188,17206.424027086363,12202.246821557634,7142.112174780348,train
3,77,14,spring,normal,weak,15411.64530308723,6995.4050273058565,17825.047806128365,10238.52970989784,7272.379349875983,train
3,77,15,spring,normal,weak,14607.208576877474,6934.876979695273,18421.62275075925,8119.242260058227,7666.03442481506,train
3,77,16,spring,normal,weak,14785.051954653332,6871.388538962542,18405.200626148893,5667.079029178356,7415.730361768844,train
3,77,17,spring,normal,weak,14991.329007411066,7040.366621117676,18394.523599168995,2475.6250869977475,7211.378219912876,train
3,77,18,spring,normal,weak,15669.817259216334,7045.881230710426,17018.566892077746,692.2573273471572,6538.30791553714,train
3,77,19,spring,normal,weak,15893.085758135481,7247.617342282937,15430.802230557467,0.0,6516.9393145104095,train
3,77,20,spring,normal,weak,15480.732475249033,7484.653688843531,14480.416317741548,0.0,6525.535417367704,train
3,77,21,spring,normal,weak,14918.355049532143,7575.7720820459035,13403.05282696723,0.0,6805.346651397314,train
3,77,22,spring,normal,weak,14588.685106473826,7546.090928370301,11917.588175539137,0.0,6762.586465193147,train
3,77,23,spring,normal,weak,14508.245256580516,7508.056755482565,11059.456234296411,0.0,6608.748928596786,train
3,78,0,spring,normal,windy,14913.408363119313,7298.211516120752,9537.725991467496,0.0,6041.9440922939275,train
3,78,1,spring,normal,windy,14645.920292093353,7517.816200308352,9034.91744594095,0.0,6129.424375113447,train
3,78,2,spring,normal,windy,14257.063827207048,7701.08621845213,8585.90967524599,0.0,6080.408912347047,train
3,78,3,spring,normal,windy,13756.104515270199,8250.0096280208,8697.452097597386,0.0,6362.139625212954,train
3,78,4,spring,normal,windy,13688.731310341162,8374.121790941324,8492.149214227844,0.0,6199.967976809237,train
3,78,5,spring,normal,windy,13734.391317534342,8605.374699247133,8732.628626869919,0.0,5998.834934702174,train
3,78,6,spring,normal,windy,15083.222291898099,8907.041907626935,9590.663612255723,190.70466176077156,6124.459020106992,train
3,78,7,spring,normal,windy,15504.858588534275,8828.117826675363,10523.278314761306,869.1216036720687,6148.509907522868,train
3,78,8,spring,normal,windy,15652.47132255571,8247.347713624851,12145.778959465593,3257.747241255645,5714.325260809655,train
3,78,9,spring,normal,windy,15762.924076965835,7793.618243494491,13782.292892359486,6617.954357116186,5126.530970711788,train
3,78,10,spring,normal,windy,15406.284660477531,7079.414573013916,14949.534179611266,9385.269795080942,5499.729614539321,train
3,78,11,spring,normal,windy,15322.498188468733,6911.738203510375,15790.495054352932,11301.05614024651,6333.12743763851,train
3,78,12,spring,normal,windy,15765.52328798608,6765.468519001938,16707.166427423286,11856.551654886398,6667.743452697045,train
3,78,13,spring,normal,windy,15471.355658981582,6804.008613817003,17020.470923969373,11278.510039241923,6955.917761234795,train
3,78,14,spring,normal,windy,15281.382472741192,6908.809026190077,17179.897720925877,9405.660442293258,7181.779647925383,train
3,78,15,spring,normal,windy,14767.691150840026,7121.245651455683,17776.377077968325,7146.203383088418,7297.222507307217,train
3,78,16,spring,normal,windy,14894.542722977973,6973.017582333405,17587.16820958877,4986.484444888786,7515.362691108472,train
3,78,17,spring,normal,windy,15003.971175773857,6952.132933125774,17354.75380109377,2218.082761954549,7226.65076167628,train
3,78,18,spring,normal,windy,14977.78181300622,6971.4478019560365,16706.42216581437,645.674234122385,6943.705275334097,train
3,78,19,spring,normal,windy,15468.022345718791,7083.518126056122,15609.447160876389,0.0,6428.31467182803,train
3,78,20,spring,normal,windy,15362.872384371623,7187.894765058356,14533.49513329738,0.0,6612.058697150284,train
3,78,21,spring,normal,windy,14886.914035297805,7332.844497188248,13345.869599521868,0.0,6763.497169050101,train
3,78,22,spring,normal,windy,14720.349231370219,7236.2860087681975,11882.319055216358,0.0,6647.829592323741,train
3,78,23,spring,normal,windy,14455.405900158543,7436.854395547407,10835.54141635811,0.0,6590.965113235132,train
3,79,0,spring,cloudy,normal,14150.321011283811,7116.936908829882,9270.871813581916,0.0,5737.181620580693,train
3,79,1,spring,cloudy,normal,13766.12077969638,7130.993339633197,9045.355029012948,0.0,5603.219463224841,train
3,79,2,spring,cloudy,normal,12984.543430230175,7262.207471238776,8710.617237271017,0.0,5479.001706682043,train
3,79,3,spring,cloudy,normal,13245.71592246037,7621.758173748515,8631.052907988822,0.0,5380.349135218381,train
3,79,4,spring,cloudy,normal,13150.169958648858,8070.331106039155,8596.654916116699,0.0,5610.49150093605,train
3,79,5,spring,cloudy,normal,13494.380890438062,8427.181877457797,8844.940597569586,0.0,5415.5441442306865,train
3,79,6,spring,cloudy,normal,14595.963447337066,8905.954347376222,9914.422248254325,189.46435548002347,5380.468198628444,train
3,79,7,spring,cloudy,normal,14589.379622534081,8880.113350561609,10623.453126304057,843.4213292469623,5193.02587881907,train
3,79,8,spring,cloudy,normal,14656.197418516276,8408.986476461218,11709.285724264193,3156.4486715923986,4995.682128214469,train
3,79,9,spring,cloudy,normal,14568.937393578819,7721.220446793765,12740.774840748049,6363.719505815368,4504.625193900491,train
3,79,10,spring,cloudy,normal,14334.875057882597,7157.791242099922,14025.856422179068,8801.836825598097,4774.813818628232,train
3,79,11,spring,cloudy,normal,14347.647952302055,6986.96687683632,14952.31833656452,10101.896364204715,5568.866865367209,train
3,79,12,spring,cloudy,normal,14563.65521110062,6910.872765275559,15387.512849745255,10903.763413701183,6066.590017121968,train
3,79,13,spring,cloudy,normal,14439.576667655076,6932.356607091895,16299.067866066865,10585.256177881756,6370.773633388174,train
3,79,14,spring,cloudy,normal,14341.132613682052,6844.938407147592,16881.972626811792,8919.508335847817,6544.591632622473,train
3,79,15,spring,cloudy,normal,14198.717173548288,6811.626537503939,17362.822555759856,6987.796760737557,6619.903046730644,train
3,79,16,spring,cloudy,normal,13692.12152228854,6793.187281234355,17468.12003630908,4784.211431602817,6191.356424123384,train
3,79,17,spring,cloudy,normal,14020.64312724362,6784.679007970423,16909.513232037363,2232.517738345952,6287.015206281477,train
3,79,18,spring,cloudy,normal,14384.925951382338,6959.023910563681,16332.155088455882,649.6152836463077,6168.473660434342,train
3,79,19,spring,cloudy,normal,15297.439120603321,6891.430725001246,15007.516212113364,0.0,5972.058617714917,train
3,79,20,spring,cloudy,normal,15194.474210364531,7064.174628751155,13694.388700640653,0.0,5738.861523866655,train
3,79,21,spring,cloudy,normal,14353.334344952278,7110.2747887395935,12413.48009632863,0.0,5955.066058788473,train
3,79,22,spring,cloudy,normal,14051.671807632069,6956.582678356361,11343.45060847289,0.0,5876.524973779394,train
3,79,23,spring,cloudy,normal,13782.674342642766,7054.554602526664,10398.199292003073,0.0,5690.987286902639,train
3,80,0,spring,normal,normal,14560.314664926444,6976.900785582912,9259.450148114009,0.0,5871.11032000305,train
3,80,1,spring,normal,normal,14244.707306737626,7160.39142015111,9058.412799484502,0.0,5804.7548692161545,train
3,80,2,spring,normal,normal,13976.714459510677,7543.112950554634,8837.086719441573,0.0,5652.346889415851,train
3,80,3,spring,normal,normal,13788.5121047432,7960.422893333756,8588.82606975111,0.0,5779.296810011342,train
3,80,4,spring,normal,normal,13700.080641717357,8004.180671760447,8441.58363037051,0.0,6041.841909619836,train
3,80,5,spring,normal,normal,13948.799145563436,8316.804177603706,8552.068429183288,0.0,6128.800771423524,train
3,80,6,spring,normal,normal,14874.943176126239,8679.087906750794,9437.235483266799,166.8158237329262,5798.435554727375,train
3,80,7,spring,normal,normal,14959.309162406098,8668.515469539148,10198.825076247653,731.9629508830275,5418.643312047838,train
3,80,8,spring,normal,normal,14857.195667472357,8153.22074370077,11672.263852182052,2764.056261076266,4980.094123213687,train
3,80,9,spring,normal,normal,15254.756832597313,7820.501655282884,13169.702454193317,5503.6121541252205,4842.53665870647,train
3,80,10,spring,normal,normal,15162.629748018628,7224.829158400571,14176.921932169344,8575.577195837066,5219.809761612846,train
3,80,11,spring,normal,normal,15380.386805870534,6938.684668477281,15204.167859739142,10364.064625910696,5713.351302014634,train
3,80,12,spring,normal,normal,15097.517366210564,6986.89840535767,15741.195611571224,11035.187167861859,6433.154064088893,train
3,80,13,spring,normal,normal,14873.352203057135,6938.7724788751275,16576.54082315572,10425.06335276588,6831.679206187324,train
3,80,14,spring,normal,normal,14757.684112586665,6939.047026605324,17018.75727638577,8936.678160461699,6933.052944343343,train
3,80,15,spring,normal,normal,14464.821133526902,6846.917783313398,17445.981527460684,6815.603390580935,6885.3144564763625,train
3,80,16,spring,normal,normal,14259.413290398923,6732.504041803323,17516.947309908348,4496.535295143156,6617.718323197595,train
3,80,17,spring,normal,normal,14800.117317458513,6718.627109034155,17123.849612070495,2027.612947850983,6527.30437825516,train
3,80,18,spring,normal,normal,15076.950222480511,7020.544798606058,16515.273610388293,599.4741300999542,6228.915044186496,train
3,80,19,spring,normal,normal,15445.379270284546,7204.081426941469,14884.755506306014,0.0,5890.835566348908,train
3,80,20,spring,normal,normal,15132.759593905403,7312.464470245053,13498.62810722048,0.0,6172.729698934557,train
3,80,21,spring,normal,normal,14346.543785271499,7214.690954794393,12354.951460973007,0.0,6212.646327926818,train
3,80,22,spring,normal,normal,14134.920859120632,7239.656142299314,10881.70723997268,0.0,6425.2231285716925,train
3,80,23,spring,normal,normal,13951.421190646006,7084.520214621229,10107.945899965485,0.0,6539.082066539485,train
3,81,0,spring,clear,normal,14635.017584363857,7385.912807788356,9827.938897766762,0.0,6589.426848509289,train
3,81,1,spring,clear,normal,14411.407102514322,7603.11586942668,9174.40342330484,0.0,6914.638638561304,train
3,81,2,spring,clear,normal,14370.65140593578,7752.07096326133,8592.422887633107,0.0,6524.117282833365,train
3,81,3,spring,clear,normal,14065.590084017931,8033.123478424622,8352.803800486427,0.0,6776.056458490441,train
3,81,4,spring,clear,normal,14085.905239394902,8286.747391607443,8513.819839572276,0.0,7008.762646169506,train
